system:index,IDDIST,mean
0000000000000000046a,080306,11.220543187996576
0000000000000000046d,080305,6.956596437244601
0000000000000000048a,080309,8.530948928145794
0000000000000000048f,080301,8.500915095516822
00000000000000000490,080302,9.741058010525963
00000000000000000160,080404,6.770294199645584
00000000000000000183,080401,8.46858346520181
000000000000000003fc,080408,11.300160080011239
00000000000000000466,080406,8.370658977803298
0000000000000000046b,080405,8.022857342483857
0000000000000000046f,080403,8.221152438883443
00000000000000000489,080407,8.386991990305916
00000000000000000496,080402,8.362773875055579
0000000000000000016b,080508,7.750830232188499
00000000000000000360,080505,5.424429639926737
00000000000000000362,080507,6.193112737141372
0000000000000000036e,080503,6.881286429361612
0000000000000000036f,080502,6.085986201133948
00000000000000000377,080504,6.168884426484323
00000000000000000394,080501,6.812630242736981
0000000000000000039b,080506,7.804057822483287
00000000000000000171,080606,4.8112149765445285
000000000000000001c9,080607,7.342554937477143
000000000000000001ce,080608,7.494464700529459
00000000000000000364,080604,5.099414177300473
0000000000000000037c,080603,7.3233269019189
00000000000000000397,080601,5.289991969245154
000000000000000003ab,080605,2.533421901344791
000000000000000003c0,080602,3.380020148122658
00000000000000000163,080706,4.686010084683643
00000000000000000169,080704,8.445022844668445
000000000000000001ca,080705,6.360960188317635
00000000000000000369,080707,5.4992923983390645
00000000000000000370,080708,5.621449474895272
00000000000000000373,080701,3.22086690349291
00000000000000000399,080703,7.68553023297599
0000000000000000039e,080702,8.115951621384635
000000000000000000d5,080805,5.891072020755107
000000000000000000d7,080801,5.06113252329059
000000000000000000dd,080808,6.943236046475074
000000000000000000df,080806,7.168263837838216
0000000000000000011f,080807,3.932766968337321
00000000000000000166,080804,3.6545063846926715
00000000000000000321,080802,2.982584696415491
0000000000000000038d,080803,4.8214209258857705
000000000000000001a5,080901,12.584689802596678
000000000000000001d3,080914,22.59418579019418
000000000000000001e5,080907,18.5116518563833
000000000000000001e6,080910,19.19057296860805
000000000000000002e8,080909,10.468828821733956
000000000000000003e2,080905,10.208098936805289
000000000000000003ef,080904,14.27919141359043
00000000000000000449,080908,8.515942148153107
0000000000000000044f,080903,11.94709551315676
000000000000000004b7,080906,16.99017550401367
0000000000000000072f,080911,14.118365917076803
00000000000000000732,080912,15.38069300364524
00000000000000000738,080913,18.398707285475066
00000000000000000745,080902,16.488403909619855
000000000000000001ac,081001,9.86919483427461
000000000000000001b0,081005,9.971288701989103
000000000000000001b5,081009,9.364267829415054
0000000000000000037d,081006,7.002289056357079
000000000000000003b2,081007,10.921744986887843
000000000000000003b8,081008,8.058472822764143
000000000000000003ba,081002,7.507862988337675
000000000000000003c9,081004,9.794673283079703
000000000000000003ce,081003,10.085910026599194
0000000000000000043f,081102,8.060111066602305
00000000000000000440,081105,7.8897353604051546
00000000000000000472,081104,7.462999131951178
0000000000000000049e,081101,7.766754358094978
000000000000000004a5,081103,7.130582743571939
000000000000000004aa,081106,12.66452144563011
00000000000000000100,081202,8.085990812715368
000000000000000001b3,081201,7.051750527867283
0000000000000000021c,081210,3.743439689596199
000000000000000003af,081212,6.533056486620301
000000000000000003ca,081206,6.077325390735539
000000000000000003d2,081207,7.70736881346553
000000000000000003d6,081208,8.647189570675156
000000000000000003f8,081211,8.583187623095212
0000000000000000041d,081204,5.9045098461251815
00000000000000000441,081205,7.004859835035847
00000000000000000476,081209,2.667108954146602
000000000000000004a2,081203,13.091161170404414
00000000000000000182,081301,9.579688775845375
0000000000000000046e,081305,9.060069696277015
00000000000000000470,081303,9.833860280267086
00000000000000000473,081307,9.826252380188363
00000000000000000494,081302,8.33444833771193
0000000000000000049f,081306,6.857836070459188
000000000000000004a0,081304,8.742386011762807
0000000000000000015c,090103,6.6113052628819124
0000000000000000015f,090106,2.404468327454875
000000000000000001a8,090118,2.6840101168296897
00000000000000000212,090104,4.5894034308226255
00000000000000000214,090108,5.760341160337534
00000000000000000215,090113,2.998964284883406
000000000000000003dc,090117,4.98176162078569
000000000000000003e5,090114,4.59982304085548
000000000000000003e8,090102,3.180892806546128
000000000000000003fa,090110,4.052334631625319
000000000000000003fb,090109,4.379648986284877
000000000000000003fd,090119,4.377432182687709
00000000000000000407,090116,3.9702225531299504
00000000000000000408,090105,5.923866830579181
000000000000000004a9,090101,3.1509815261566048
000000000000000004ab,090111,6.2595516060340515
000000000000000004ad,090112,5.534465393659351
000000000000000004ae,090115,6.2980574988185865
000000000000000004b1,090107,6.177997991943071
00000000000000000175,090207,7.98279974148629
00000000000000000178,090204,9.212589981920184
000000000000000001a3,090203,6.94373496816865
000000000000000001a4,090201,8.21999750166809
000000000000000003dd,090208,8.384618187855029
000000000000000003e4,090206,6.386156679729722
000000000000000003e7,090202,7.576333214509588
00000000000000000519,090205,10.987861517729014
0000000000000000019b,090306,6.064245057149586
0000000000000000019c,090307,6.11079760040834
0000000000000000019e,090308,6.430861974285391
000000000000000003ed,090304,4.7329184541647855
000000000000000003f1,090303,6.944527783827682
00000000000000000446,090312,5.163868663927886
00000000000000000499,090302,6.087461816117064
000000000000000006d0,090311,5.669065532916914
000000000000000006d1,090310,6.0265068390754255
000000000000000006d2,090309,6.627701026820475
000000000000000006d3,090301,3.883678918492555
000000000000000006d4,090305,10.76625861223304
00000000000000000161,090411,2.655151097191852
00000000000000000179,090405,5.461262802215947
0000000000000000017e,090404,13.84270233309657
00000000000000000181,090406,8.082813521761732
00000000000000000185,090410,14.83546295316316
00000000000000000186,090409,9.616032868218017
000000000000000001a0,090401,5.070196696742338
000000000000000003f0,090403,4.99345049856565
00000000000000000445,090408,10.637327550836911
00000000000000000448,090402,9.026449618255452
0000000000000000046c,090413,11.658737368078235
0000000000000000049c,090407,10.261429236074312
000000000000000004a4,090412,11.15154404507134
00000000000000000151,090507,8.310218485805382
00000000000000000152,090503,9.325928383994267
0000000000000000015d,090510,9.079700687031927
00000000000000000211,090511,7.105475212696934
000000000000000002af,090501,11.565986148108555
000000000000000002b0,090506,10.437172463709787
000000000000000002b1,090502,8.496502634494865
000000000000000002b2,090509,10.189859532762659
00000000000000000437,090508,11.500514110055022
00000000000000000438,090505,12.905609233467725
00000000000000000439,090504,9.86128703685765
000000000000000000fe,090613,11.071577946911937
000000000000000001ad,090602,13.487230056183455
00000000000000000216,090604,9.57485148314856
00000000000000000219,090615,9.14506500758737
0000000000000000021b,090601,12.752365181920386
00000000000000000381,090614,10.614293996162898
00000000000000000389,090606,13.918501514030584
0000000000000000039d,090603,12.658132479494643
000000000000000003a3,090612,12.67388943861206
000000000000000003a7,090608,7.953970984865258
000000000000000003c7,090605,9.87225677477005
000000000000000003d0,090611,13.035866999589853
0000000000000000043e,090616,7.446632421838738
00000000000000000442,090609,12.355633879736011
00000000000000000493,090610,7.012802345018634
000000000000000006cf,090607,4.059091117287443
00000000000000000153,090705,9.479162820946637
0000000000000000017b,090711,7.323112954950874
00000000000000000226,090714,10.401275284595572
0000000000000000041a,090709,8.120751371118724
00000000000000000450,090701,7.642737800889222
0000000000000000045a,090713,11.64586011243216
000000000000000004b4,090702,6.995223076399392
000000000000000004b5,090703,7.42272786710918
000000000000000004bd,090704,7.296740093683653
000000000000000004c0,090706,8.230520790753232
000000000000000004c1,090710,7.23106064260536
000000000000000004ce,090715,11.578056370378922
000000000000000004d2,090717,11.765988861923947
000000000000000004d7,090716,6.885611261427557
000000000000000004d9,090707,13.22259067428855
00000000000000000730,090720,11.462434278571635
00000000000000000731,090719,7.41455997581613
00000000000000000735,090718,10.775021840179065
0000000000000000073e,090721,9.41732892368709
0000000000000000073f,090722,7.202081494131381
00000000000000000742,090723,8.241091951709489
0000000000000000012b,100103,11.991753975979165
00000000000000000193,100110,7.206678743572813
00000000000000000194,100102,12.16365039995864
00000000000000000198,100101,11.362364475548086
000000000000000001f2,100106,8.345738930603776
0000000000000000029f,100105,6.547638438110735
000000000000000002a0,100108,5.3343577838512575
000000000000000002a1,100111,8.633979398482868
00000000000000000339,100109,10.177952134298556
0000000000000000033b,100104,9.602580392650765
0000000000000000033d,100112,7.5070127483334845
0000000000000000060e,100107,7.820344891995515
0000000000000000073c,100113,13.099308464609432
000000000000000000e7,100201,10.017718123361963
0000000000000000029a,100203,6.5223985551464265
0000000000000000029c,100202,7.40992271437238
0000000000000000029d,100205,9.426182255225482
0000000000000000029e,100204,9.735281035812099
0000000000000000059b,100208,10.310611581018877
000000000000000005ae,100206,7.97662007621573
000000000000000005af,100207,7.616112029562377
000000000000000000e3,100323,7.318549368292741
000000000000000000f4,100316,7.815845557791826
00000000000000000111,100301,5.289122480980515
00000000000000000116,100307,7.356167398748208
00000000000000000117,100313,5.9039566866493844
0000000000000000033c,100311,7.405577239718543
0000000000000000057a,100317,5.472374681226774
0000000000000000057b,100322,6.831332149005923
0000000000000000057d,100321,6.058234626118976
000000000000000000ca,100403,12.219287960079406
00000000000000000290,100404,10.311575954055607
00000000000000000291,100401,8.962019177431033
000000000000000005d2,100402,11.649695291179004
000000000000000000c3,100502,7.557569318364224
00000000000000000119,100508,5.597761481417528
0000000000000000011d,100506,5.360602491170998
00000000000000000140,100505,8.3616568512579
00000000000000000247,100507,11.836110201004837
00000000000000000288,100511,6.436545303166449
0000000000000000028a,100510,5.986473817370598
0000000000000000030e,100501,4.487757382104847
00000000000000000592,100504,7.202341101300727
00000000000000000595,100509,4.481668975521742
000000000000000005cf,100503,7.509131841011862
00000000000000000746,100604,19.77316003877097
00000000000000000747,100603,21.2280780450954
00000000000000000748,100602,18.145025939052275
00000000000000000749,100601,20.18169449583652
0000000000000000074a,100606,16.632092495183105
0000000000000000074b,100605,20.798243954667917
0000000000000000074c,100607,21.17024038148966
0000000000000000074d,100608,20.67115673750081
0000000000000000074e,100609,21.645116032893682
0000000000000000074f,100610,21.452529007171073
000000000000000000fc,100701,10.407633256379803
000000000000000005b4,100702,11.997721198078244
000000000000000005d3,100703,10.73209040533847
0000000000000000073a,100704,17.531296307445288
0000000000000000073b,100705,13.830997057587174
0000000000000000012c,100802,14.135250322198553
000000000000000001f6,100801,8.437318753011853
000000000000000001f7,100804,11.391159433220038
000000000000000005ca,100803,8.65890935584271
00000000000000000000,100902,20.349552315862557
00000000000000000001,100904,24.838349977580314
00000000000000000007,100901,24.352120775945618
0000000000000000012f,100905,24.629749632514475
000000000000000002f7,100903,25.4662390346248
000000000000000000e5,101004,2.6163000568982406
000000000000000002d7,101007,4.73892107103671
00000000000000000341,101003,6.743460331516717
0000000000000000059a,101001,3.8857834820810386
0000000000000000059c,101002,4.145862807660697
000000000000000005cc,101005,5.735587962265628
0000000000000000060d,101006,7.251670094166124
000000000000000000e0,101104,6.979483250443322
0000000000000000010f,101102,7.613992763776309
00000000000000000113,101106,7.256952771796067
00000000000000000196,101108,7.710360332618882
00000000000000000197,101105,7.824115622052818
00000000000000000338,101101,7.325418506832336
00000000000000000580,101107,7.16527305148361
000000000000000005cb,101103,7.370236461616701
000000000000000001c3,110113,20.991792121799545
000000000000000001c4,110111,19.853053332609665
000000000000000001c8,110105,21.502432018842057
000000000000000001cf,110107,21.25927016310753
00000000000000000366,110104,18.98826153695254
00000000000000000378,110106,21.151789303585403
00000000000000000379,110101,19.65645710548671
0000000000000000037a,110103,21.299829519500136
00000000000000000384,110112,20.289550434865536
00000000000000000387,110102,21.26569671109893
000000000000000003a0,110110,21.11713141152939
000000000000000003a6,110114,19.128452652978872
000000000000000003c8,110108,20.894628965111227
000000000000000003d1,110109,20.0953332973264
0000000000000000017d,110204,19.933996344326147
0000000000000000017f,110201,19.721580999665218
00000000000000000184,110206,19.870118596240943
0000000000000000044b,110203,15.671909165725063
0000000000000000044d,110209,9.705169562282483
00000000000000000471,110202,19.40515697685342
0000000000000000048b,110211,
0000000000000000048d,110210,
0000000000000000048e,110205,19.016033777173927
0000000000000000049b,110207,19.519498637656575
000000000000000004a1,110208,16.433674330972043
000000000000000000d8,110301,20.224819599565915
00000000000000000121,110305,19.959080407068242
00000000000000000127,110302,19.794149880954045
00000000000000000356,110304,18.78981171745132
0000000000000000038b,110303,20.574171062961184
0000000000000000035c,110401,20.727885293313427
00000000000000000363,110404,20.260598066746997
0000000000000000037b,110405,15.858641615031251
0000000000000000038e,110402,20.960340509392456
00000000000000000391,110403,19.124419477568775
00000000000000000101,110507,20.266440386994354
00000000000000000103,110504,20.36113139321833
000000000000000001af,110503,20.32073001440604
000000000000000003ad,110506,20.431734431093208
000000000000000003b3,110508,20.327520332689115
000000000000000003b5,110501,20.22405980751921
000000000000000003cf,110505,19.396893431578622
00000000000000000497,110502,16.503261016045297
0000000000000000017c,120116,7.416481509945765
0000000000000000019a,120130,9.910869836164112
000000000000000001b9,120129,9.499789638090128
000000000000000001ba,120117,10.000895933985817
0000000000000000021f,120119,7.686006770099094
0000000000000000030a,120114,8.172739320198835
000000000000000003ff,120132,10.000895933985817
0000000000000000040c,120111,6.998625408040694
0000000000000000040e,120136,7.174465099673796
00000000000000000414,120121,7.174465099673796
00000000000000000421,120128,7.662657169311361
00000000000000000422,120124,7.21317727682411
00000000000000000426,120127,9.37814376140983
00000000000000000429,120122,8.89391131797422
00000000000000000452,120106,6.11050296641297
00000000000000000456,120112,7.002136454037203
0000000000000000045d,120113,7.78435082915943
00000000000000000498,120126,7.672628477561152
000000000000000004a7,120101,6.486185174177944
000000000000000004b6,120104,6.4859753945446235
000000000000000004b9,120120,5.650818212307793
000000000000000004ba,120105,5.0998748818006945
000000000000000004bc,120108,3.2857218110098017
000000000000000004ca,120107,8.698136513325766
000000000000000004cb,120133,8.18518290594732
000000000000000004d4,120125,8.434512814504217
000000000000000004dc,120134,8.27302846267933
0000000000000000051a,120135,11.559065375369105
000000000000000001b7,120208,7.190921296071896
000000000000000001bb,120213,8.428797498791534
000000000000000001bc,120212,9.286157183562377
0000000000000000020f,120201,8.65790963138703
0000000000000000023e,120215,9.322951814701359
000000000000000002b5,120205,5.581783815342861
000000000000000002b6,120203,7.005261048788985
000000000000000002b7,120209,7.1285954550101405
0000000000000000030c,120210,9.226888637513799
000000000000000003fe,120204,5.348047416287705
00000000000000000402,120202,7.3422843303694245
00000000000000000425,120207,9.365184646040127
000000000000000004a8,120211,8.376710917107175
000000000000000004d8,120214,3.718323837641118
000000000000000004f2,120206,6.110836827408352
000000000000000001d5,120306,12.39727601714783
000000000000000001df,120305,11.85974152432179
000000000000000002c2,120304,17.289916405606515
000000000000000002c8,120303,17.56793682398658
000000000000000002ca,120302,16.961744373170855
000000000000000002d0,120301,13.936343225680092
000000000000000001a9,120402,6.594048155530428
00000000000000000240,120404,7.535726496022846
00000000000000000242,120434,6.3165385790087205
00000000000000000243,120414,5.148464310877121
000000000000000002b8,120426,5.346665640290634
00000000000000000309,120431,5.252386009583696
00000000000000000330,120401,7.358976810636474
0000000000000000041f,120413,6.757130321998318
00000000000000000420,120423,5.515646544708334
00000000000000000423,120420,6.757130321998318
00000000000000000427,120421,6.757130321998318
00000000000000000428,120409,6.757130321998318
0000000000000000042a,120428,8.926819525813487
0000000000000000042b,120407,8.501055537940523
0000000000000000042d,120430,7.691445730827752
0000000000000000042e,120425,5.4079408910294635
000000000000000004df,120416,7.691445730827752
000000000000000004e0,120408,7.598020319744516
000000000000000004e1,120405,3.6866301112833773
000000000000000004e2,120410,7.691445730827752
000000000000000004e3,120411,5.8597977648228525
000000000000000004e4,120417,8.311221034005248
000000000000000004e5,120412,7.691445730827752
000000000000000004e7,120415,6.406415602890305
000000000000000004e8,120424,7.142149253989988
000000000000000004e9,120406,5.511213618601823
000000000000000004ee,120427,5.714490954833913
000000000000000004f0,120418,5.776043111090557
000000000000000004f1,120403,6.297405801930534
00000000000000000507,120419,9.583375275760844
0000000000000000051b,120429,7.621257847676259
0000000000000000051f,120432,6.218380932063462
00000000000000000522,120422,6.777724354152871
00000000000000000524,120433,7.404254161087791
000000000000000002c4,120504,7.307983229405941
000000000000000002ce,120502,5.066781384113249
00000000000000000432,120501,4.333636335269562
00000000000000000433,120503,4.2725439695392
000000000000000001d6,120699,17.83237302493272
000000000000000002ae,120601,19.275484230632692
000000000000000002e7,120608,19.94992803082055
00000000000000000430,120607,19.826253579266766
000000000000000004fb,120603,12.339272618749389
00000000000000000505,120605,9.23853622481972
00000000000000000506,120602,17.948888433948643
00000000000000000737,120609,17.63734414166101
000000000000000001d0,120706,6.752949111989272
000000000000000001d4,120707,6.017477975151677
00000000000000000431,120708,5.167928021310383
00000000000000000434,120704,7.444291546584389
000000000000000004ef,120703,5.425884215032646
000000000000000004f8,120701,5.159251182340267
000000000000000004fa,120709,5.660006126019292
000000000000000004ff,120705,5.478828625016415
00000000000000000503,120702,7.8466771913387
000000000000000001dc,120807,3.251215925509253
000000000000000002ba,120808,3.2926615491051106
000000000000000003f6,120804,3.0427857317246643
000000000000000004de,120809,2.2755703132871066
000000000000000004ec,120801,4.41004306795693
000000000000000004f5,120805,2.326280890661372
000000000000000004fd,120806,3.589628698378389
00000000000000000520,120802,4.090991946661234
00000000000000000521,120803,2.7583460014867454
00000000000000000526,120810,2.9370975290710106
0000000000000000021d,120909,3.927825295031143
0000000000000000021e,120908,7.174465099673796
00000000000000000222,120906,6.249924251622793
00000000000000000415,120903,6.586001950758078
000000000000000004c5,120905,8.434512814504217
000000000000000004cc,120901,8.045566934525409
000000000000000004cf,120907,3.8603522344534174
000000000000000004d0,120902,5.975736197642265
000000000000000004d5,120904,6.343928709618126
0000000000000000000b,130104,19.820634346633454
0000000000000000000d,130110,19.065150832710014
000000000000000002d4,130109,19.199507188524667
000000000000000002ef,130106,19.22911902711302
0000000000000000052a,130107,19.33605918553502
0000000000000000056c,130105,
0000000000000000056f,130102,19.752749116423445
00000000000000000572,130111,
00000000000000000575,130101,19.39558631851908
00000000000000000577,130103,
000000000000000005e0,130108,19.17779884240612
0000000000000000000c,130207,19.916942539303133
0000000000000000000e,130204,
0000000000000000000f,130203,20.282490429138132
00000000000000000010,130205,20.331057402518827
00000000000000000012,130202,20.00449292783969
00000000000000000013,130206,20.34497566796045
00000000000000000015,130201,20.748080973338627
00000000000000000017,130208,20.554649290354
000000000000000000e9,130301,15.794086591167806
00000000000000000205,130303,13.79264222084377
00000000000000000541,130304,15.540241755343644
00000000000000000552,130306,16.631891065063627
00000000000000000597,130302,16.753811795765593
0000000000000000059d,130305,14.255657652724228
000000000000000000ea,130403,20.7370016398016
00000000000000000542,130402,21.311038877595962
0000000000000000054e,130401,21.043126135094926
000000000000000002ee,130501,11.413395135965422
00000000000000000527,130504,14.939728017698817
0000000000000000056e,130502,11.091153414734068
000000000000000005df,130503,15.136377657792043
00000000000000000011,130613,16.488169074079366
000000000000000002ed,130608,11.62766824411095
000000000000000002f0,130611,15.134224730710537
000000000000000005e4,130610,15.405184030746907
000000000000000005e5,130602,9.930373630871856
000000000000000005e6,130606,16.46659975743335
000000000000000005ea,130604,11.702191597341773
000000000000000005eb,130601,12.24464619838639
000000000000000005ef,130614,11.055026439761866
000000000000000005f2,130605,13.871340166349631
00000000000000000019,130701,20.340050374781494
00000000000000000555,130704,20.086432482702037
00000000000000000559,130703,20.086432482702037
0000000000000000055a,130705,20.383306627005787
00000000000000000563,130702,20.52904720762551
000000000000000002d2,130812,13.430812209327126
000000000000000002d3,130801,10.034635984736546
000000000000000002f2,130806,11.61273619678952
000000000000000002f9,130804,11.818211328927683
00000000000000000302,130813,12.438807779609723
00000000000000000566,130802,10.519208206721096
00000000000000000569,130803,12.227809254850184
00000000000000000570,130807,10.081646026078957
00000000000000000571,130805,10.126462139587293
000000000000000005b9,130811,11.891284669222125
000000000000000005e3,130808,11.60157357097461
000000000000000005e9,130810,11.617282295346726
000000000000000005f3,130809,13.599748197798965
00000000000000000203,130908,12.112720068681483
00000000000000000545,130905,10.839293370445501
000000000000000005e7,130907,7.5367688502475625
000000000000000005e8,130904,10.10363968846519
000000000000000005ec,130901,9.803201550993515
000000000000000005ed,130903,11.120051269534324
000000000000000005f0,130906,9.00117170867893
000000000000000005f1,130902,9.063735328693298
000000000000000002f1,131008,7.954968933403235
00000000000000000304,131007,12.754739945119173
00000000000000000567,131002,14.312033226522141
0000000000000000056b,131004,13.600067507725656
00000000000000000574,131001,12.080561666738207
00000000000000000576,131005,13.454488926737218
000000000000000005e1,131003,10.112807458583916
000000000000000005e2,131006,8.111678856816694
00000000000000000014,131103,15.42498957478784
00000000000000000016,131101,20.612798794620502
00000000000000000201,131102,16.28986264120047
00000000000000000202,131104,15.22481569634672
000000000000000002fb,131202,19.837532271195684
00000000000000000529,131201,19.60099953625206
000000000000000005d7,131203,19.689246144766194
000000000000000000ee,140104,
00000000000000000134,140111,21.71052106014595
00000000000000000135,140120,21.736179081982968
00000000000000000138,140110,20.964346880308476
0000000000000000027c,140112,21.398661222767885
0000000000000000027f,140105,21.398661222767885
0000000000000000052c,140107,21.378025323345856
00000000000000000585,140103,21.106052667095582
000000000000000005f7,140109,21.348561769160717
000000000000000005fb,140114,
000000000000000005fd,140116,21.83529711136823
00000000000000000600,140108,21.106052667095582
00000000000000000601,140113,21.106052667095582
00000000000000000605,140106,21.398661222767885
00000000000000000606,140115,21.64659117466505
00000000000000000608,140119,21.86539828092725
00000000000000000609,140101,21.44267644753149
0000000000000000060b,140118,21.525213571158854
00000000000000000615,140102,21.550197583428655
0000000000000000061e,140117,21.989203314961358
0000000000000000014d,140205,21.945716835952087
00000000000000000259,140202,12.943497273640899
00000000000000000628,140203,16.75966158242845
00000000000000000663,140206,22.121873366010007
0000000000000000066a,140201,22.33771352801213
0000000000000000066d,140204,22.160045533386437
0000000000000000014c,140306,21.707790824775348
00000000000000000190,140301,21.855091621080955
0000000000000000022c,140309,22.769342322996373
00000000000000000254,140307,22.070104326118294
0000000000000000032a,140310,20.072891460401696
0000000000000000060c,140311,21.398661222767885
0000000000000000061a,140312,22.681704679954066
00000000000000000640,140304,22.640146030628856
00000000000000000643,140302,21.43950566572861
00000000000000000672,140305,22.500136064565464
00000000000000000678,140303,22.921877244704035
000000000000000006cc,140308,22.42546505753203
0000000000000000017a,150119,18.506344389344477
000000000000000001aa,150102,19.304953231007403
00000000000000000220,150131,
00000000000000000221,150120,
00000000000000000223,150130,18.793346609378318
00000000000000000224,150116,
00000000000000000225,150140,18.793346609378318
00000000000000000228,150121,
0000000000000000023f,150139,
000000000000000002bb,150106,19.08767444555609
000000000000000003ec,150113,
00000000000000000405,150124,
00000000000000000406,150138,
0000000000000000040d,150108,
00000000000000000410,150104,
00000000000000000412,150143,18.509240502779086
00000000000000000413,150133,
00000000000000000418,150122,
0000000000000000041b,150141,
00000000000000000459,150127,18.212390167471288
00000000000000000460,150134,18.793346609378318
00000000000000000461,150136,
00000000000000000474,150142,
00000000000000000475,150126,18.37546076751897
000000000000000004b2,150129,18.283898639051927
000000000000000004c4,150123,18.52737617283025
000000000000000004c6,150115,18.793346609378318
000000000000000004c7,150114,18.776038949324136
000000000000000004c9,150105,
000000000000000004d3,150137,18.793346609378318
000000000000000004d6,150109,18.674254724353634
0000000000000000050a,150101,
0000000000000000050b,150111,18.793346609378318
0000000000000000050c,150128,
0000000000000000050d,150103,18.752124925500926
0000000000000000050e,150107,19.090191594937234
0000000000000000050f,150112,19.29310607871861
00000000000000000511,150135,19.29310607871861
00000000000000000512,150117,19.29310607871861
00000000000000000513,150110,19.290616242042795
00000000000000000514,150118,18.96709030193964
00000000000000000515,150132,19.12783368417137
00000000000000000517,150125,19.42329486718884
000000000000000002d8,150205,19.805694295577894
000000000000000002d9,150204,19.57091405813498
000000000000000002da,150201,19.7596023716804
000000000000000002de,150203,19.731255190200006
000000000000000002e0,150202,19.316688155742625
00000000000000000147,150304,11.435733442967903
000000000000000002ea,150303,4.7168174020733264
000000000000000002eb,150305,12.778410209420997
000000000000000005a4,150301,5.89920450087351
000000000000000005a7,150302,9.63169177142654
000000000000000002b4,150407,17.53648031162927
000000000000000002b9,150405,11.016732480145851
000000000000000004f3,150403,16.737411399803033
000000000000000004f4,150401,9.129582496204126
000000000000000004fc,150406,10.092250510226618
00000000000000000502,150404,5.303744622272957
00000000000000000525,150402,13.442461436391792
00000000000000000176,150510,18.94540653912919
00000000000000000177,150511,17.469571272102154
0000000000000000019d,150508,18.194722252917234
000000000000000001a1,150504,18.745386435943033
000000000000000001a2,150516,17.431313308363386
000000000000000001a6,150512,18.747913980578513
00000000000000000213,150515,18.296554643040224
000000000000000003df,150502,18.967011299259536
000000000000000003e9,150509,18.82086331119775
000000000000000003eb,150513,
00000000000000000447,150514,18.75049175155914
0000000000000000044c,150507,18.74306360631255
000000000000000004a3,150501,19.26185675182534
000000000000000004ac,150506,18.678145024099088
000000000000000004b8,150503,18.31889229537571
000000000000000004c2,150505,18.41345605108172
000000000000000001d1,150602,6.553739562312509
000000000000000001d7,150607,15.346367903648586
000000000000000001d9,150606,15.294803907532579
000000000000000001de,150610,5.978465231517679
000000000000000001e0,150612,9.845113283394767
000000000000000003f4,150609,12.62166421708883
000000000000000003f5,150601,18.84210052344478
000000000000000004f6,150605,18.79922731203668
000000000000000004f9,150604,18.89435810970356
00000000000000000500,150611,15.979341980555676
00000000000000000504,150603,11.857096656351642
00000000000000000508,150608,7.747438937088626
00000000000000000162,150705,4.857103003992304
00000000000000000199,150727,16.858255592791238
000000000000000001b6,150729,6.184558183062155
000000000000000001b8,150702,16.34764426773331
0000000000000000020e,150720,4.724017759019203
00000000000000000210,150709,8.036671618372184
00000000000000000241,150703,15.218450731708437
000000000000000002b3,150704,5.049011150660142
0000000000000000030b,150717,15.303221505902542
0000000000000000032e,150723,14.753576346591752
0000000000000000032f,150728,17.052463064728492
00000000000000000400,150730,16.206555206167437
00000000000000000401,150715,13.159538241659188
00000000000000000403,150721,8.034617913870663
0000000000000000040f,150726,12.977746055666836
00000000000000000411,150731,17.53258229841245
00000000000000000416,150711,11.42015629073935
00000000000000000419,150706,13.935858415228727
0000000000000000041e,150718,7.745623748081591
0000000000000000042c,150732,13.284991021521764
0000000000000000045b,150713,15.279138530949428
000000000000000004a6,150714,18.120442596609916
000000000000000004c3,150710,10.526574004082818
000000000000000004cd,150725,7.700570671698348
000000000000000004e6,150724,11.691845549657979
000000000000000004ea,150701,9.31090759321898
000000000000000004eb,150708,4.428635953226748
000000000000000004ed,150712,7.659370109541944
0000000000000000051c,150722,4.828426692748249
0000000000000000051d,150719,8.904900581594276
0000000000000000051e,150716,17.26911123199576
00000000000000000523,150707,11.223098330008556
000000000000000001d8,150801,19.07923724363858
000000000000000001da,150803,
000000000000000001db,150805,
000000000000000001dd,150810,19.50120508896062
000000000000000002cb,150812,20.115018643012405
000000000000000002cc,150809,4.297283103048402
000000000000000002cd,150804,8.653693831579345
000000000000000002db,150802,14.906081556681439
0000000000000000042f,150807,10.576298302139541
00000000000000000435,150811,18.64777187133646
00000000000000000436,150806,19.790299218261623
00000000000000000518,150808,13.767919155790812
000000000000000002bc,150904,13.739763043166304
000000000000000002bd,150906,8.841106380449354
000000000000000002be,150905,12.305386548810116
000000000000000002c5,150903,8.687628770446699
000000000000000002c7,150902,10.035607146833817
000000000000000002d5,150901,5.3526026561229525
0000000000000000015b,151011,9.131964353234963
0000000000000000015e,151027,13.463468469078066
0000000000000000019f,151015,10.771356205392943
000000000000000001a7,151019,6.448430561190376
00000000000000000227,151033,3.5266357834061557
000000000000000003de,151012,6.994626795816893
000000000000000003e0,151008,16.143411625591433
000000000000000003e1,151006,10.124293723498122
000000000000000003e3,151023,12.382401013921001
000000000000000003ea,151031,8.652447437123689
000000000000000003ee,151020,6.989264546900602
000000000000000003f2,151032,10.831555602751461
000000000000000003f3,151009,14.659508222373029
000000000000000003f9,151029,15.935874360055285
00000000000000000404,151003,11.729941832102629
00000000000000000417,151021,3.7843237787575714
0000000000000000044e,151005,9.88278768729452
00000000000000000451,151010,13.519331658325225
00000000000000000453,151004,6.860714097788891
